orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.362.963/0001-47;POIANI SERVICOS EDUCAMED LTDA ME;243;;2;Serviço;Despesa orçamentária;3;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;11786,94;11786,94
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.362.963/0001-47;POIANI SERVICOS EDUCAMED LTDA ME;243;;2;Serviço;Despesa orçamentária;4;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;2107,0;2107,0
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.362.963/0001-47;POIANI SERVICOS EDUCAMED LTDA ME;243;;2;Serviço;Despesa orçamentária;5;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;13484,8;13484,8
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.362.963/0001-47;POIANI SERVICOS EDUCAMED LTDA ME;243;;2;Serviço;Despesa orçamentária;6;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;11352,9;11352,9
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.362.963/0001-47;POIANI SERVICOS EDUCAMED LTDA ME;243;;2;Serviço;Despesa orçamentária;7;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;10596,04;10596,04
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Outros;***.980.146-**;MARTINHA ELIANE NADALINI HOFFMANN SCHMITT;72026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;2011;3611;1,0;5887,59;5887,59
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Outros;07.320.887/0001-44;M & M CONSULTORIA MERCADOLOGICA LTDA;72026;;1;Serviço;Despesa orçamentária;1;4057;LOCACAO DE IMOVEL RESIDENCIAL -;1,00 MES;1511;3920;1,0;26658,49;26658,49
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;1;994200;"DESODORIZADOR DE AMBIENTES -  APRESENTACAO:   PEDRA, COM SUPORTE; ESSENCIA:   EUCALIPTO;";1,00 UNIDADE;1251;3017;225,0;1,3;292,5
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;2;354007;"PALHAS DE ACO -  APRESENTACAO:   PACOTE; NUMERO:   0;";PACOTE 8,00 UNIDADE;1251;3017;99,0;1,37;135,63
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;3;56790;"FLANELA PARA LIMPEZA -  DIMENSOES:   40 X 60 CM (LARGURA X COMPRIMENTO);";1,00 UNIDADE;1251;3017;153,0;2,32;354,96
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;4;554359;"LUVA PARA LIMPEZA -  MATERIA-PRIMA:   LATEX NATURAL; TAMANHO:   MEDIO; CANO:   CURTO; TIPO:   COM FORRO E ANTIDERRAPANTE;";EMBALAGEM 1,00 PAR;1251;3017;51,0;2,67;136,17
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;5;56782;"ESPONJA SINTETICA PARA LIMPEZA -  MATERIA-PRIMA:   ESPUMA DE POLIURETANO, COM ABRASIVO EM UMA FACE; TIPO:   DUPLA FACE; FORMATO:   RETANGULAR;";1,00 UNIDADE;1251;3017;204,0;0,88;179,52
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;6;1851225;"PANO DE CHAO -  MATERIA-PRIMA:   100% ALGODAO, SACARIA NOVA, COR BRANCA, ABSORVENTE; MEDIDAS:   70 X 50 CM, 120 A 140 G/M2, 28 BATIDAS;";1,00 UNIDADE;1251;3017;165,0;4,1;676,5
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;7;141232;"DETERGENTE  USO DOMESTICO -  APRESENTACAO:   LIQUIDO; FRAGRANCIA:   NEUTRO;";FRASCO 500,00 MILILITRO;1251;3017;156,0;1,84;287,04
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;8;1687530;"AGUA SANITARIA -  TEOR:   2%  a 2,5% CLORO ATIVO;";FRASCO 5,00 LITRO;1251;3017;30,0;9,47;284,1
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;9;39896;"SAPONACEO -  APRESENTACAO:   CREMOSO; FRAGANCIA:   DE LIMAO;";FRASCO 300,00 GRAMA;1251;3017;30,0;4,38;131,4
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;10;676934;"LIMPADOR INSTANTANEO -  TIPO:   MULTIUSO; APRESENTACAO:   LIQUIDO; FRAGRANCIA:   NEUTRA;";FRASCO 500,00 MILILITRO;1251;3017;48,0;2,45;117,6
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;11;24783;"REMOVEDOR DE CERA -  COMPOSICAO:   SOLVENTES NATURAIS;";FRASCO 1,00 LITRO;1251;3017;87,0;11,2;974,4
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;12;730548;"LIMPA VIDRO -  APRESENTACAO:   LIQUIDO COM PULVERIZADOR; TIPO:   CONCENTRADO;";FRASCO 500,00 MILILITRO;1251;3017;42,0;4,06;170,52
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;13;40371;"LUSTRA MOVEIS -  APLICACAO:   POLIMENTO DE MADEIRA E MOVEIS EM GERAL; COMPOSICAO:   SILICONE, OLEO MINERAL, PRESERVANTE LAVANDA E AGUA; CONSISTENCIA:   ESPESSANTE;";FRASCO 500,00 MILILITRO;1251;3017;21,0;9,8;205,8
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;14;1669486;"ALCOOL ETILICO HIDRATADO  ASPECTO FISICO:   SOLUCAO AQUOSA; GRAU INPM:   70; GRAU GL:   77; APRESENTACAO:   FRASCO 1 L;";1,00 LITRO;1251;3017;99,0;7,18;710,82
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;15;1686259;"PAPEL HIGIENICO -   FOLHA:   DUPLA; COMPOSICAO:   100% CELULOSE VIRGEM, BRANCO; TIPO:   ROLO; ACABAMENTO:   PICOTADO, GOFRADO; FRAGRANCIA:   NEUTRO; APRESENTACAO:   ROLO 30 M; DIAMETRO DO TUBETE:   NAO APLICAVEL;";FARDO 64,00 ROLO;1251;3017;27,0;102,0;2754,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;16;1854631;"PAPEL TOALHA -  FOLHA:   DUPLA; APRESENTACAO:   EMBALAGEM 1.000 FOLHAS; ACABAMENTO:   LISO; TIPO:   INTERFOLHADO, 2 DOBRAS; COMPOSICAO:   100% CELULOSE VIRGEM, BRANCA; DIMENSOES (L X C ):   20 CM X 21 CM;";EMBALAGEM;1251;3017;270,0;13,32;3596,4
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;17;1810634;"VASSOURA -   LARGURA BASE:   40 CM; TIPO DAS CERDAS:   PIACAVA NATURAL; MATERIAL BASE:   MADEIRA; TIPO DO CABO:   NAO ROSQUEAVEL; COMPRIMENTO CABO:   1,50 M; MATERIAL CABO:   MADEIRA REVESTIDO PLASTICO; ALTURA DAS CERDAS:   NAO APLICAVEL;";1,00 UNIDADE;1251;3017;33,0;21,35;704,55
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;18;1693360;"SABAO EM PO -   COMPOSICAO COMPLEMENTAR:   COADJUVANTES, CORANTES, FRAGANCIA, AGUA E CARGA; APRESENTACAO:   EMBALAGEM 1 KG; PRINCIPIO ATIVO:   LINEAR ALQUIL BENZENO SULFONATO DE SODIO; COMPOSICAO BASICA:   TENSOATIVO ANIONICO, BRANQUEADOR OTICO, ENZIMAS;";EMBALAGEM;1251;3017;27,0;6,1;164,7
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;19;1692160;"SABONETE LIQUIDO -   INDICACAO:   HIGIENIZACAO DA PELE; BASE DO PRODUTO:   PEROLADA; ASPECTO:   VISCOSO; PH:   FISIOLOGICO; COMPOSICAO:   AGENTES HIDRATANTES E EMOLIENTES; FRAGRANCIA:   FRAGRANCIA SUAVE HIPOALERGENICA; APRESENTACAO:   EMBALAGEM 5 L;";EMBALAGEM;1251;3017;30,0;19,6;588,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;20;1695053;"SACO DE LIXO -   TIPO PLASTICO:   RECICLADO; CAPACIDADE NOMINAL:   30 L - 6 KG; COR:   VERDE; DIMENSOES (L X A):   59 CM X 62 CM; APRESENTACAO:   EMBALAGEM 100 UN;";EMBALAGEM;1251;3017;15,0;14,17;212,55
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;21;1695118;"SACO DE LIXO -   TIPO PLASTICO:   RECICLADO; CAPACIDADE NOMINAL:   100 L - 20 KG; COR:   PRETO; DIMENSOES (L X A):   75 CM X 105 CM; APRESENTACAO:   EMBALAGEM 100 UN;";EMBALAGEM;1251;3017;15,0;29,7;445,5
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;22;1923048;"DESINFETANTE  -   ACAO PRINCIPAL:   BACTERICIDA E GERMICIDA; TIPO:   CONCENTRADO; PRINCIPIO ATIVO (1):   QUATERNARIO DI-DECILICO + BIGUANIDA (PHMB); APRESENTACAO:   BOMBONA 5 L; PRINCIPIO ATIVO (2):   ATIVOS, VEICULO DESMINERALIZADO; DILUICAO:   1:200 A 1:500; DILUIDOR EM COMODATO; ODOR:   SEM FRAGANCIA;";GALAO;1251;3017;36,0;14,85;534,6
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;23;1728172;"ALCOOL ETILICO HIDRATADO  ASPECTO FISICO:   GEL; GRAU INPM:   62,4; GRAU GL:   70; APRESENTACAO:   FRASCO 500 G;";FRASCO;1251;3017;84,0;8,4;705,6
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.065.582/0001-00;B&C PRODUTOS DE LIMPEZA E EMBALAGENS LTDA -ME;148221;1;1;Consumo;Despesa orçamentária;24;367591;"DESODORIZADOR DE AMBIENTES -  APRESENTACAO:   AEROSOL; ESSENCIA:   EUCALIPTO;";LATA 300,00 MILILITRO;1251;3017;96,0;9,4;902,4
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;13.008.903/0001-60;MILLENIUM COMERCIO SERVICO LTDA - EPP;6957;1;1;Consumo;Despesa orçamentária;1;669652;"COPO DESCARTAVEL PARA MEDICACAO -  MATERIA-PRIMA:   PLASTICO TRANSPARENTE FLEXIVEL; CAPACIDADE VOLUMETRICA:   60 ML;";1,00 UNIDADE;2011;3010;300,0;4,609;1382,7
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.965.306-**;CYRENE AMARAL COIMBRA;72026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;772,66;772,66
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;08.057.428/0001-82;GRIFFE PNEUS AUTO CENTER LTDA - EPP;2143;1;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1401;3918;1,0;1057,59;1057,59
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;256512026;1;1;Serviço;Despesa orçamentária;1;106445;ANALISTA ESPECIALIZADO EM CIENCIAS SOCIAIS APLICADAS I - 30H36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;8,3667;11969,3224;100143,73
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;256512026;1;1;Serviço;Despesa orçamentária;2;106429;ANALISTA ESPECIALIZADO EM CIENCIAS EXATAS E DA TERRA I- 30H,36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;10933,52;10933,52
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;256512026;1;1;Serviço;Despesa orçamentária;3;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;33,3334;27631,9901;921068,18
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;256512026;1;1;Serviço;Despesa orçamentária;4;105600;ASSISTENTE OPERACIONAL NIVEL II - 30H, 36H 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;0,7667;5953,2672;4564,37
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Nota fiscal;28.962.123/0001-22;L&R COMERCIO VAREJISTA E SERVICOS LTDA;21;;2;Serviço;Despesa orçamentária;1;1015;REPARO, RESTAURACAO E RECUPERACAO DE BENS IMOVEIS;1,00 UNIDADE;1511;3922;1,0;25482,1;25482,1
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;08.245.855/0001-94;MHEDICA SERVICE COMERCIO E MANUTENCAO LTDA;64551;1;1;Consumo;Despesa orçamentária;1;36315;"MICRONEBULIZADOR -  APLICACAO:   TRATAMENTO DE DOENCAS RESPIRATORIAS; MASCARA:   MASCARA FACIAL ADULTO; BOCAL:   PLASTICO ATOXICO;";1,00 UNIDADE;2011;3010;60,0;5,81;348,6
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.620.199/0001-53;AVANTI SOLUCOES E TECNOLOGIA LTDA;115;;1;Serviço;Despesa orçamentária;1;109061;IMPLANTACAO DE INFRAESTRUTURA PARA SISTEMA DE VIDEO MONITORAMENTO, TOMADAS, PONTOS DE REDE E INSTALACAO EQUIPAMENTOS.;1,00 UNIDADE;2151;3971;1,0;71501,1;71501,1
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;08.057.428/0001-82;GRIFFE PNEUS AUTO CENTER LTDA - EPP;2142;1;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1401;3918;1,0;254,28;254,28
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Nota fiscal;05.872.814/0007-25;VOGEL SOLUCOES EM TELECOMUNICACOES E INFORMATICA S.A.;54803;;1;Serviço;Despesa orçamentária;1;135712;REDE IP MULTISSERVICOS ;1,00 UNIDADE;1511;4005;1,0;32767,81;32767,81
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;37.844.479/0002-33;BIOLINE FIOS CIRURGICOS LTDA;149590;1;1;Consumo;Despesa orçamentária;1;220736;"FIOS DE SUTURA USO MEDICO HOSPITALAR -  TIPO:   INABSORVIVEL; MATERIA-PRIMA:   MONOFILAMENTO DE POLIPROPILENO; NUMERO:   7-0; MEDIDAS:   FIO DE 60CM; AGULHA:   COM 2 AGULHAS 3/8 CIRCULO CILINDRICA DE 1CM;";ENVELOPE 1,00 UNIDADE;2011;3010;120,0;33,36;4003,2
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;37.844.479/0002-33;BIOLINE FIOS CIRURGICOS LTDA;149590;1;1;Consumo;Despesa orçamentária;2;221775;"FIOS DE SUTURA USO MEDICO HOSPITALAR -  TIPO:   INABSORVIVEL; MATERIA-PRIMA:   ALGODAO BRANCO TRANCADO; NUMERO:   X; MEDIDAS:   0,3 X 0,35 X 80CM; AGULHA:   SEM AGULHA;";ENVELOPE 1,00 UNIDADE;2011;3010;120,0;2,66;319,2
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.435.586-**;RENATO BONTEMPO;9440590;20;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;3633,43;3633,43
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;04.889.013/0001-14;DISTRILAF DISTRIBUIDORA DE MEDICAMENTOS LTDA;152131;;1;Consumo;Despesa orçamentária;1;1672592;"LUVA DESCARTAVEL PROCEDIMENTOS NAO CIRURGICOS -  ESTERIL:   NAO; COMPOSICAO:   LATEX DE BORRACHA NATURAL; PO:   BIOABSORVIVEL; TAMANHO:   M; FORMATO:   AMBIDESTRA; TEXTURA:   LISA; APRESENTACAO:   EMBALAGEM 100 UNIDADES;";CAIXA;2271;3010;2000,0;18,99;37980,0
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;08.624.977/0001-91;TERRAVIVA AMBIENTAL LTDA;8876;;1;Serviço;Despesa orçamentária;1;30074;SERVICOS DE COLETA, TRANSPORTE, SELECAO, TRATAMENTO  E DESTINACAO DE RESIDUO LIXO HOSPITALAR E IML;1,00 UNIDADE;1451;3959;1,0;3975,96;3975,96
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;268222026;;1;Serviço;Despesa orçamentária;1;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1481;3703;1,0;4117,54;4117,54
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;268222026;;1;Serviço;Despesa orçamentária;2;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;1481;3705;1,0;1421,19;1421,19
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Outros;***.999.536-**;DANIEL ALBERGARIA MARCOLINO;82026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1511;3611;1,0;10847,96;10847,96
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026179982;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1091;3702;1,0;8211,41;8211,41
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;25617;;1;Serviço;Despesa orçamentária;1;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;2,0;27137,94;54275,88
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;25617;;1;Serviço;Despesa orçamentária;2;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;5243,23;5243,23
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;25617;;1;Serviço;Despesa orçamentária;3;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;7032,97;7032,97
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;25617;;1;Serviço;Despesa orçamentária;4;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1261;3704;1,9334;6480,8161;12530,01
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;25617;;1;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;2,3667;6395,762;15136,85
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;23.864.942/0001-13;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;27915;;1;Consumo;Despesa orçamentária;1;1487779;"HEPARINA SODICA -  PRINCIPIO ATIVO:   HEPARINA SODICA; CONCENTRACAO/DOSAGEM:   5000 UI/ML; FORMA FARMACEUTICA:   SOLUCAO INJETAVEL INTRAVENOSA; APRESENTACAO:   FRASCO-AMPOLA 5ML; COMPONENTE:   .;";FRASCO-AMPOLA;2011;3012;1050,0;13,37;14038,5
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;699164;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2311;3705;1,0;111666,51;111666,51
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026179983;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1091;3702;1,0;2526,76;2526,76
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;44.734.671/0022-86;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;1059202;10;1;Consumo;Despesa orçamentária;1;1513060;"TRAMADOL -  PRINCIPIO ATIVO:   TRAMADOL, CLORIDRATO; CONCENTRACAO/DOSAGEM:   100 MG/ML; FORMA FARMACEUTICA:   SOLUCAO ORAL; APRESENTACAO:   FRASCO 10 ML; COMPONENTE:   .;";FRASCO;2011;3012;150,0;11,9;1785,0
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;00.482.840/0001-38;LIDERANCA LIMPEZA E CONSERVACAO LTDA;2026180005;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1091;3702;1,0;21961,4;21961,4
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;08.057.428/0001-82;GRIFFE PNEUS AUTO CENTER LTDA - EPP;2141;1;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1401;3918;1,0;416,1;416,1
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;14.417.648/0001-72;ROCHA CONTROLS MONTAGEM E SERVICOS ESPECIALIZADOS EM SISTEMAS DE SEGURANCA LTDA;35312026;;1;Serviço;Despesa orçamentária;1;3514;MANUTENCAO E REPAROS EM EQUIPAMENTOS DE COMBATE A INCENDIO;1,00 UNIDADE;1011;3922;1,0;5078,83;5078,83
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;699165;;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;2311;3705;1,0;35974,29;35974,29
