orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;50.589.966/0001-84;F A S IMPERIO AUTO CENTER LTDA;238;;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1401;3918;9,2483;124,2001;1148,64
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19941;1;1;Serviço;Despesa orçamentária;1;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 22,00 HORAS POR SEMANA;2371;3703;1,0;2584,66;2584,66
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19941;1;1;Serviço;Despesa orçamentária;2;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;2371;3705;1,0;1654,72;1654,72
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;19.201.128/0001-41;ASSOCIACAO PROFISSIONALIZANTE DO MENOR DE BELO HORIZONTE -ASSPROM;1731;1;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;2271;3702;1,0;24385,34;24385,34
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;42.981.902/0001-04;SUPREMA HIDROELETRICA LTDA - EPP;2807;;1;Permanente;Despesa extra orçamentária;1;1573691;"JOGO DE CHAVE DE FENDA E PHILIPS -  QUANTIDADE CHAVES:   06 UNIDADES; CARACTERISTICAS-1:   ACO VANADIO FOSFATIZADA; CARACTERISTICAS-2:   CABO INJETADO; CARACTERISTICAS-3:   COM ISOLACAO ELETRICA DE 1000V; COMPONENTE:   03 FENDAS E 03 PHILIPS;";1,00 UNIDADE;1261;5210;3,0;36,5;109,5
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.684.536-**;MARIA JOSE COLOZIO BORGES;22026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;692,71;692,71
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;18.137.190/0001-59;RIBEIRO ALVIM ENGENHARIA LTDA;202600000001398;;1;Serviço;Despesa orçamentária;1;25674;SERVICO ESPECIALIZADO EM INSTALACAO DE ELEVADOR PREDIAL;1,00 UNIDADE;2271;5113;1,0;611766,26;611766,26
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;1;256560;"REPARO PARA VALVULA DESCARGA -  TIPO:   COMPLETO; VALVULA:   DE 1 1/2 POLEGADA; COMPATIBILIDADE:   PRIMOR;";1,00 UNIDADE;2151;3019;30,0;39,8;1194,0
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;2;997838;"TORNEIRA -  MATERIA-PRIMA:   METAL CROMADO, ACABAMENTO C-39; BITOLA:   1/2 POLEGADA; TIPO:   JARDIM;";1,00 UNIDADE;2151;3019;50,0;25,09;1254,5
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;3;1387715;"TORNEIRA -  MATERIA-PRIMA:   METAL CROMADO; BITOLA:   1/2 POLEGADA; TIPO:   BANCA C/ACIONAMENTO MANUAL E FECHAMENTO AUTOMATICO;";1,00 UNIDADE;2151;3019;30,0;81,9;2457,0
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;4;194441;"BOIA PARA CAIXA DAGUA -  BITOLA:   1 1/2 POLEGADAS, COM HASTE EM METAL E BALAO EM PVC;";1,00 UNIDADE;2151;3019;4,0;228,68;914,72
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;5;795232;"BOIA PARA CAIXA DAGUA -  BITOLA:   1/2 POLEGADAS, COM HASTE EM METAL E BALAO EM PVC;";1,00 UNIDADE;2151;3019;15,0;8,76;131,4
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;6;501719;"TUBO NAO METALICO, RIGIDO -  COMPRIMENTO:   6 METROS; MATERIA-PRIMA:   PVC; TIPO:   SOLDAVEL; DIAMETRO:   32MM; APLICACAO:   REDE DE AGUA, SUPORTANDO PRESSOES ATE 7,5KGF/CM2;";1,00 UNIDADE;2151;3019;5,0;55,65;278,25
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;7;820261;"TUBO NAO METALICO, RIGIDO -  MATERIA-PRIMA:   PVC; TIPO:   SOLDAVEL; DIAMETRO:   20MM; APLICACAO:   REDE DE AGUA; COMPRIMENTO:   6 METROS;";1,00 UNIDADE;2151;3019;20,0;16,78;335,6
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;8;1432583;"CAP -  MATERIA-PRIMA:   PVC; ENCAIXE:   SOLDAVEL; MEDIDAS:   60MM DE DIAMETRO; APLICACAO:   REDE DE AGUA;";1,00 UNIDADE;2151;3019;10,0;12,6;126,0
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;9;711063;"LUVA -  MATERIA-PRIMA:   PVC; MEDIDAS:   20MM; TIPO:   DE CORRER; ENCAIXE:   SOLDAVEL; APLICACAO:   AGUA;";1,00 UNIDADE;2151;3019;30,0;8,45;253,5
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;10;711080;"LUVA -  MATERIA-PRIMA:   PVC; MEDIDAS:   40MM; TIPO:   DE CORRER; ENCAIXE:   SOLDAVEL; APLICACAO:   AGUA;";1,00 UNIDADE;2151;3019;10,0;28,1;281,0
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;11;1176331;"BUCHA PARA FIXACAO -  TIPO:   CZ; MATERIA-PRIMA:   PLASTICO; MEDIDAS:   NUMERO 10;";1,00 MILHEIRO;2151;3019;2,0;66,08;132,16
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;12;1477250;"FECHADURA -  MATERIA-PRIMA:   LATAO CROMADO; TIPO:   COM LINGUETA E 2 CHAVES (TAMBOR); UTILIZACAO:   PORTA INTERNA;";1,00 UNIDADE;2151;3019;10,0;44,88;448,8
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;13;1477269;"FECHADURA -  MATERIA-PRIMA:   LATAO CROMADO; TIPO:   COM LINGUETA E 2 CHAVES (TAMBOR); UTILIZACAO:   PORTA EXTERNA;";1,00 UNIDADE;2151;3019;10,0;57,21;572,1
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14293;1;2;Consumo;Despesa orçamentária;14;906301;"TINTA PARA USO IMOBILIARIO -  TIPO:   A OLEO; ACABAMENTO:   BRILHANTE; COR:   MARFIM; COMPOSICAO:   RESINA ALQUIDICA A BASE OLEO VEGETAL SEMI SECATIVO; FINALIDADE:   SUPERFICIES EXTERNAS E INTERNAS; QUALIDADE:   PRIMEIRA QUALIDADE;";GALAO 3,60 LITRO;2151;3019;6,0;142,57;855,42
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202617973;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;1501;3705;1,0;1426,43;1426,43
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Nota fiscal;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461787646;;1;Serviço;Despesa orçamentária;1;121061;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 12, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;1501;4004;1,0;100,4;100,4
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Nota fiscal;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461787646;;1;Serviço;Despesa orçamentária;2;121070;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 13, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;1501;4004;1,0;180,58;180,58
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20146;1;1;Serviço;Despesa orçamentária;1;64459;DIARIA DE VIAGEM;1,00 UNIDADE;4291;3705;1,0;2283,27;2283,27
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;26.836.227/0001-65;INBRA-TECNOLOGIA E DEFESA INDUSTRIA E COMERCIO LTDA.;2284;1;1;Permanente;Despesa extra orçamentária;1;1658603;"ESCUDO DE PROTECAO BALISTICA -  MATERIA PRIMA:   FIBRAS DE ARAMIDA; NIVEL DE PROTECAO:   NIVEL III-A;";1,00 UNIDADE;1251;5203;21,0;6900,0;144900,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;02.794.555/0005-01;COLOPLAST DO BRASIL LTDA;65047;1;1;Consumo;Despesa orçamentária;1;811076;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO -  MATERIA PRIMA:   NAO LATEX; TAMANHO:   30MM;";1,00 UNIDADE;2271;3010;1000,0;8,2;8200,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;02.794.555/0005-01;COLOPLAST DO BRASIL LTDA;65047;1;1;Consumo;Despesa orçamentária;2;811084;"DISPOSITIVO P/INCONTINENCIA URINARIA MASCULINO -  MATERIA PRIMA:   NAO LATEX; TAMANHO:   35MM;";1,00 UNIDADE;2271;3010;1000,0;8,2;8200,0
1490 - SECRETARIA DE ESTADO DE GOVERNO;Nota fiscal;12.685.506/0001-60;PRONTO EVENTOS TECNOLOGIA E INTEGRACAO LTDA;3156;1;1;Serviço;Despesa orçamentária;1;22446;SERVICOS DE ORGANIZACAO,EXECUCAO DE EVENTOS E ATIVIDADES CORRELATAS OU INERENTES;1,00 UNIDADE;1491;3955;1,0;10308,71;10308,71
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;690050;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2371;3705;1,0;497,32;497,32
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;44386667;;2;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;4291;3943;1,0;2786,82;2786,82
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;687261;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2321;3705;1,0;14368,86;14368,86
1490 - SECRETARIA DE ESTADO DE GOVERNO;Nota fiscal;12.685.506/0001-60;PRONTO EVENTOS TECNOLOGIA E INTEGRACAO LTDA;3157;1;1;Serviço;Despesa orçamentária;1;22446;SERVICOS DE ORGANIZACAO,EXECUCAO DE EVENTOS E ATIVIDADES CORRELATAS OU INERENTES;1,00 UNIDADE;1491;3955;1,0;4914,11;4914,11
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;28.345.933/0001-30;PURAH MEDICAL & CO LTDA;24234;;1;Consumo;Despesa orçamentária;1;1602578;"AGULHA DESCARTAVEL -  ESTERIL:   SIM; MEDIDAS (C X D):   25 A 40 X 1,2 MM;";1,00 UNIDADE;2271;3010;4000,0;0,0999;399,6
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;16.636.540/0001-04;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEMGE;45332026;;2;Serviço;Despesa orçamentária;1;36757;INTEGRACAO A REDE GOVERNO;1,00 UNIDADE;1481;4003;14,0;67,3571;943,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;24.638.170/0001-64;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;2282;0;1;Consumo;Despesa orçamentária;1;359890;"CAPA PARA EQUIPAMENTOS MEDICO-HOSPITALARES -  IDENTIFICACAO:   PROTETORA; MATERIA-PRIMA:   POLIETILENO TRANSPARENTE RESISTENTE; EQUIPAMENTO:   ULTRASSOM; VIDEOLAPAROSCOPIA; ETC; REFERENCIA:   250CM X 15CM (C X L), APROXIMADAMENTE;";1,00 UNIDADE;2271;3024;1000,0;2,85;2850,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;36.427.681/0001-16;BARROS EMPREENDIMENTOS & CONSTRUCOES - LTDA;3;;1;Serviço;Despesa orçamentária;1;110698;INSTALACAO DE APARELHO DE AR CONDICIONADO SPLIT (HW OU CASSETE)  INCLUINDO OS MATERIAIS NECESSARIOS ;1,00 UNIDADE;1251;3921;1,0;1121,52;1121,52
2200 - INST. EST. DO PATRIMONIO HIST. E ARTISTICO DE MG;Nota fiscal;03.106.240/0001-63;AGUAS GERAES DISTRIBUIDORA LTDA;10842;;1;Consumo;Despesa orçamentária;1;1687352;"AGUA MINERAL NATURAL -   COMPOSICAO:   SEM GAS; APRESENTACAO:   GARRAFAO 20 L; CARACTERISTICAS GERAIS:   VASILHAME INCLUSO (AGUA + VASILHAME);";GARRAFAO;2201;3008;57,0;15,5;883,5
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;50.589.966/0001-84;F A S IMPERIO AUTO CENTER LTDA;2402026;;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1401;3918;9,6849;124,2005;1202,87
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Nota fiscal;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;71826;10;1;Serviço;Despesa orçamentária;1;121070;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 13, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;2371;4004;1,0;229,11;229,11
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Nota fiscal;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;71826;10;1;Serviço;Despesa orçamentária;2;121061;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 12, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;2371;4004;1,0;228,0;228,0
1490 - SECRETARIA DE ESTADO DE GOVERNO;Nota fiscal;12.685.506/0001-60;PRONTO EVENTOS TECNOLOGIA E INTEGRACAO LTDA;3180;1;1;Serviço;Despesa orçamentária;1;22446;SERVICOS DE ORGANIZACAO,EXECUCAO DE EVENTOS E ATIVIDADES CORRELATAS OU INERENTES;1,00 UNIDADE;1491;3955;1,0;167175,87;167175,87
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;17876;FH;1;Serviço;Despesa orçamentária;1;64459;DIARIA DE VIAGEM;1,00 UNIDADE;2321;3705;1,0;1191,82;1191,82
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;44443497;;1;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;4291;3943;1,0;7073,3;7073,3
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;690353;;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;2321;3705;1,0;17813,95;17813,95
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;12.927.876/0001-67;SOMA/MG PRODUTOS HOSPITALARES LTDA;374429;1;1;Consumo;Despesa orçamentária;1;1491598;"GABAPENTINA -  PRINCIPIO ATIVO:   GABAPENTINA; CONCENTRACAO/DOSAGEM:   400 MG; FORMA FARMACEUTICA:   CAPSULA GELATINOSA DURA; APRESENTACAO:   .; COMPONENTE:   .;";1,00 UNIDADE;4291;3012;14100,0;0,3;4230,0
1490 - SECRETARIA DE ESTADO DE GOVERNO;Nota fiscal;12.685.506/0001-60;PRONTO EVENTOS TECNOLOGIA E INTEGRACAO LTDA;3160;1;1;Serviço;Despesa orçamentária;1;22446;SERVICOS DE ORGANIZACAO,EXECUCAO DE EVENTOS E ATIVIDADES CORRELATAS OU INERENTES;1,00 UNIDADE;1491;3955;1,0;546,01;546,01
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.412.276-**;GUILHERME DE FARIA NOGUEIRA BORGES;52026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;692,71;692,71
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;53.980.015/0001-20;ENTEI TECNOLOGIA E EQUIPAMENTOS EM INFORMATICA LTDA;60;;1;Permanente;Despesa extra orçamentária;1;1172727;"MAQUINA INDUSTRIAL DE COSTURA -  AGULHA:   01 AGULHA TIPO DCX27;";1,00 UNIDADE;1481;5204;3,0;2155,74;6467,22
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;25.149.750/0001-50;TMB COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA;1771;1;1;Consumo;Despesa orçamentária;1;1946250;"MATERIAIS PARA PAPILOSCOPIA FORENSE -  COR:   VERDE FLUORESCENTE; APRESENTACAO:   FRASCO (MINIMO 59 ML); APLICACAO:   REVELACAO DE IMPRESSOES PAPILARES LATENTES; IDENTIFICACAO:   REVELADOR EM PO COMUM;";1,00 UNIDADE;4691;3013;49,0;78,16;3829,84
1250 - POLICIA MILITAR DE MINAS GERAIS;Outros;04.135.243/0001-98;COMERCIAL ITABIRANA DE PNEUS LTDA;957;;1;Serviço;Despesa orçamentária;1;25615;MANUTENCAO E REPARO EM VEICULOS MEDIOS;HORA;1251;3918;0,1666;126,4105;21,06
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;17873;FH;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2321;3705;1,0;41921,01;41921,01
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;395418736;;1;Serviço;Despesa orçamentária;1;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;1,00 UNIDADE;1261;3969;1,0;2000,23;2000,23
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;687260;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2321;3705;1,0;3122,84;3122,84
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;08.027.764/0001-82;CENTRO AUTOMOTIVO PRONTO CAR LTDA -ME;20260347;;1;Serviço;Despesa orçamentária;1;23132;SERVICOS LAVAGEM GERAL  EM  VEICULOS LEVES, SEM LUBRIFICACAOE PULVERIZACAO;1,00 UNIDADE;2301;3918;1,0;442,98;442,98
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;690053;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2371;3705;1,0;129,82;129,82
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Outros;19.557.917/0001-10;ALOISIO MOREIRA - ME;52026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;2101;3920;1,0;7656,67;7656,67
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;690120;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2371;3705;1,0;129,82;129,82
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;04.135.243/0001-98;COMERCIAL ITABIRANA DE PNEUS LTDA;16463;1;1;Serviço;Despesa orçamentária;1;25615;MANUTENCAO E REPARO EM VEICULOS MEDIOS;HORA;1251;3918;0,2326;126,4402;29,41
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20152;1;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;4291;3705;1,0;68484,26;68484,26
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;50.589.966/0001-84;F A S IMPERIO AUTO CENTER LTDA;2412026;;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1401;3918;5,2273;124,2017;649,24
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;53.980.015/0001-20;ENTEI TECNOLOGIA E EQUIPAMENTOS EM INFORMATICA LTDA;61;;1;Permanente;Despesa extra orçamentária;1;1172727;"MAQUINA INDUSTRIAL DE COSTURA -  AGULHA:   01 AGULHA TIPO DCX27;";1,00 UNIDADE;1481;5204;3,0;2155,74;6467,22
1520 - CONTROLADORIA GERAL DO ESTADO DE MINAS GERAIS;Outros;33.683.111/0001-07;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);978519;;1;Serviço;Despesa orçamentária;1;130370;SERVICO DE DISTRIBUICAO DE CADASTRO COM TECNOLOGIA BLOCKCHAIN B-CAEPF;1,00 UNIDADE;1521;4002;1,0;1503,16;1503,16
1520 - CONTROLADORIA GERAL DO ESTADO DE MINAS GERAIS;Outros;33.683.111/0001-07;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);978519;;1;Serviço;Despesa orçamentária;2;104434;SERVICO DE DISTRIBUICAO DE CADASTRO COM TECNOLOGIA BLOCKCHAIN B- CNPJ;1,00 UNIDADE;1521;4002;1,0;1503,16;1503,16
1520 - CONTROLADORIA GERAL DO ESTADO DE MINAS GERAIS;Outros;33.683.111/0001-07;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);978519;;1;Serviço;Despesa orçamentária;3;130362;SERVICO DE DISTRIBUICAO DE CADASTRO COM TECNOLOGIA BLOCKCHAIN B - CNO;1,00 UNIDADE;1521;4002;1,0;1503,16;1503,16
1520 - CONTROLADORIA GERAL DO ESTADO DE MINAS GERAIS;Outros;33.683.111/0001-07;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);978519;;1;Serviço;Despesa orçamentária;4;104442;SERVICO DE DISTRIBUICAO DE CADASTRO COM TECNOLOGIA BLOCKCHAIN B - CPF;1,00 UNIDADE;1521;4002;1,0;1503,16;1503,16
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;07.947.844/0001-93;CENTERVET COMERCIO DE PRODUTOS E SERVICOS VETERINARIOS LTDA. -ME;28;A;1;Serviço;Despesa orçamentária;1;7625;SERVICOS ESPECIALIZADOS EM AREA VETERINARIA.;1,00 UNIDADE;1401;3998;1,0;2874,28;2874,28
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;07.418.547/0003-12;HBR AVIACAO S.A.;2306;3;1;Serviço;Despesa extra orçamentária;1;4022;SERVICOS DE MANUTENCAO, REPAROS, ADAPTACAO E CONSERVACAO DE AERONAVES;1,00 UNIDADE;2101;3935;1,0;103,49;103,49
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;10.266.491/0001-70;AMPLA SERVICES LTDA - ME;6595;;1;Serviço;Despesa orçamentária;1;89796;IMPRESSAO/COPIA MONOCROMATICA FORMATO A4 - (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;1251;3919;6137,0;0,02;122,74
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;10.266.491/0001-70;AMPLA SERVICES LTDA - ME;6595;;1;Serviço;Despesa orçamentária;2;50202;LOCACAO DE IMPRESSORA MULTIFUNCIONAL  MONOCROMATICA 35PPM/A4(PAPEL NAO INCLUSO);1,00 UNIDADE;1251;3919;13,0;163,0;2119,0
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;53.980.015/0001-20;ENTEI TECNOLOGIA E EQUIPAMENTOS EM INFORMATICA LTDA;62;;1;Permanente;Despesa extra orçamentária;1;1172727;"MAQUINA INDUSTRIAL DE COSTURA -  AGULHA:   01 AGULHA TIPO DCX27;";1,00 UNIDADE;1481;5204;3,0;2155,74;6467,22
