orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;19.795.533/0001-35;INCA LANTERNAGEM E COMERCIO LTDA -EPP;32818;1;1;Serviço;Despesa extra orçamentária;1;25607;MANUTENCAO E REPARO EM VEICULOS PESADOS;HORA;1401;3918;26,0547;135,8303;3539,02
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;10.652.730/0007-16;MOTOROLA SOLUTIONS LTDA;1868;;1;Serviço;Despesa orçamentária;1;125997;MANUTENCAO PREVENTIVA E CORRETIVA EM ESTACAO RADIO BASE (ERB) - TRONCALIZADA, DIGITAL P-25 FASE 2 COM 04 CANAIS VHF;1,00 UNIDADE;1251;3921;1,0;12026,79;12026,79
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Outros;07.343.712/0001-52;MOBILE COMERCIO E SERVICOS EM TELECOMUNICACOES LTDA;5233;;1;Serviço;Despesa orçamentária;1;27863;SERVICOS DE LOCACAO DE EQUIPAMENTOS E INFRA-ESTRUTURA DE TE LECOMUNICACOES;1,00 UNIDADE;1511;3919;1,0;37379,84;37379,84
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;21.545.265/0001-45;MUNDIAL REFEICOES E LANCHES LTDA;2766;;1;Serviço;Despesa orçamentária;1;93947;FORNECIMENTO DE ALIMENTACAO DESTINADA AS UNIDADES PRISIONAIS E/OU SOCIOEDUCATIVAS;1,00 UNIDADE;1451;3903;1,0;73226,68;73226,68
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;10.652.730/0007-16;MOTOROLA SOLUTIONS LTDA;1884;;1;Serviço;Despesa orçamentária;1;126071;MANUTENCAO PREVENTIVA E CORRETIVA EM ESTACAO REPETIDORA DIGITAL P-25 CONVENCIONAL DE ALTO TRAFEGO;1,00 UNIDADE;1251;3921;1,0;77729,95;77729,95
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0137-00;WHITE MARTINS GASES INDUSTRIAIS LTDA;9046;648;1;Consumo;Despesa orçamentária;1;1906836;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; APRESENTACAO:   CILINDRO 9 A 10 M3; CONCENTRACAO:   MINIMO 99,5%; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INODORO E INCOLOR;";METRO CUBICO;2271;3012;40,0;15,33;613,2
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;45402522;;2;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;1091;3943;1,0;9399,83;9399,83
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;10.652.730/0007-16;MOTOROLA SOLUTIONS LTDA;1870;;1;Serviço;Despesa orçamentária;1;138428;MANUTENCAO PREVENTIVA E CORRETIVA EM CONSOLE DE DESPACHO OPERACIONAL DE RÁDIO DIGITAL P-25;1,00 UNIDADE;1251;3921;1,0;3990,6;3990,6
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;23.871.782/0001-30;BMW MANUFACTURING INDUSTRIA DE MOTOS DA AMAZONIA LTDA;108392;;1;Permanente;Despesa extra orçamentária;1;1778170;"VIATURA MOTOCICLETA -  SISTEMA DE FREIO:   DIANTEIRO/TRASEIRO: A DISCO COM ABS; ESTILO:   TRAIL/ADVENTURE; SUSPENSAO:   CONFORME LINHA DE PRODUCAO; FAIXA CILINDRADA:   MINIMA 770 CC E MAXIMA 1200 CC; EQUIPAMENTO:   BAU, PROTETOR,ANTENA ANTI.CEROL,SINAL.ACUST.VISUAL; FAIXA POTENCIA:   MINIMA 80 CV E MAXIMA 165 CV; CAPACIDADE DO TANQUE:   MINIMA 15 LITROS; COMBUSTIVEL:   FLEX (GASOLINA E ETANOL) OU GASOLINA;";1,00 UNIDADE;1251;5217;1,0;88990,0;88990,0
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;17.281.106/0001-03;COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG;126096528265;;1;Serviço;Despesa orçamentária;1;43540;FORNECIMENTO DE AGUA, COLETA E TRATAMENTO DE ESGOTO;UNIDADE;2301;3972;1,0;448,19;448,19
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;10.652.730/0007-16;MOTOROLA SOLUTIONS LTDA;1871;;1;Serviço;Despesa orçamentária;1;138444;MANUTENCAO PREVENTIVA E CORRETIVA EM GATEWAY DE CONSOLE DE DESPACHO, ERB E ESTAÇÕES REPETIDORAS CONVENCIONAIS P-25;1,00 UNIDADE;1251;3921;1,0;14852,34;14852,34
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;19.795.533/0001-35;INCA LANTERNAGEM E COMERCIO LTDA -EPP;100;;1;Serviço;Despesa extra orçamentária;1;25607;MANUTENCAO E REPARO EM VEICULOS PESADOS;HORA;1401;3918;0,3999;135,8339;54,32
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;04.270.051/0001-94;TOP CENTER TECNOLOGIA LTDA;15949;;1;Serviço;Despesa orçamentária;1;89745;LOCACAO DE IMPRESSORA MULTIFUNCIONAL MONOCROMATICA 55 PPM (OUTSOURCING), PAPEL NAO INCLUSO;1,00 MES;1251;3919;1,0;238,08;238,08
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;04.270.051/0001-94;TOP CENTER TECNOLOGIA LTDA;15949;;1;Serviço;Despesa orçamentária;2;89796;IMPRESSAO/COPIA MONOCROMATICA FORMATO A4 - (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;1251;3919;4124,0;0,04;164,96
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Outros;26.295.145/0001-50;D.I.COMERCIO DE PECAS E SERVICOS PARA GERADORES LTDA - ME;110;;1;Serviço;Despesa orçamentária;1;12726;SERVICO DE LOCACAO DE EQUIPAMENTOS DE GERACAO E DISTRIBUICAO DE ENERGIA;1,00 UNIDADE;2321;3919;1,0;4199,99;4199,99
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;23.871.782/0001-30;BMW MANUFACTURING INDUSTRIA DE MOTOS DA AMAZONIA LTDA;108394;;1;Permanente;Despesa extra orçamentária;1;1778170;"VIATURA MOTOCICLETA -  SISTEMA DE FREIO:   DIANTEIRO/TRASEIRO: A DISCO COM ABS; ESTILO:   TRAIL/ADVENTURE; SUSPENSAO:   CONFORME LINHA DE PRODUCAO; FAIXA CILINDRADA:   MINIMA 770 CC E MAXIMA 1200 CC; EQUIPAMENTO:   BAU, PROTETOR,ANTENA ANTI.CEROL,SINAL.ACUST.VISUAL; FAIXA POTENCIA:   MINIMA 80 CV E MAXIMA 165 CV; CAPACIDADE DO TANQUE:   MINIMA 15 LITROS; COMBUSTIVEL:   FLEX (GASOLINA E ETANOL) OU GASOLINA;";1,00 UNIDADE;1251;5217;1,0;88990,0;88990,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;11.872.656/0001-10;HDL LOGISTICA HOSPITALAR LTDA;568500;1;1;Consumo;Despesa extra orçamentária;1;1406485;"FITA CIRURGICA -  TIPO:   MICROPOROSA, ESTERIL; MEDIDAS:   50MM LARGURA X 15CM COMPRIMENTO, APROXIMADAMENTE;";ENVELOPE 1,00 UNIDADE;2271;3010;400,0;4,1;1640,0
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Outros;07.343.712/0001-52;MOBILE COMERCIO E SERVICOS EM TELECOMUNICACOES LTDA;272;;1;Serviço;Despesa orçamentária;1;27863;SERVICOS DE LOCACAO DE EQUIPAMENTOS E INFRA-ESTRUTURA DE TE LECOMUNICACOES;1,00 UNIDADE;1511;3919;1,0;12512,05;12512,05
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;23.871.782/0001-30;BMW MANUFACTURING INDUSTRIA DE MOTOS DA AMAZONIA LTDA;108398;;1;Permanente;Despesa extra orçamentária;1;1778170;"VIATURA MOTOCICLETA -  SISTEMA DE FREIO:   DIANTEIRO/TRASEIRO: A DISCO COM ABS; ESTILO:   TRAIL/ADVENTURE; SUSPENSAO:   CONFORME LINHA DE PRODUCAO; FAIXA CILINDRADA:   MINIMA 770 CC E MAXIMA 1200 CC; EQUIPAMENTO:   BAU, PROTETOR,ANTENA ANTI.CEROL,SINAL.ACUST.VISUAL; FAIXA POTENCIA:   MINIMA 80 CV E MAXIMA 165 CV; CAPACIDADE DO TANQUE:   MINIMA 15 LITROS; COMBUSTIVEL:   FLEX (GASOLINA E ETANOL) OU GASOLINA;";1,00 UNIDADE;1251;5217;1,0;88990,0;88990,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;24.310.413/0001-30;PLASLOC PLACAS E TARJETAS LTDA;8141;;1;Serviço;Despesa extra orçamentária;1;68993;SERVICO DE ESTAMPAGEM DE PLACA PARA MOTOCICLETA, PADRAO MERCOSUL, INCLUINDO O FORNECIMENTO DA PLACA.;1,00 UNIDADE;1251;3904;1,0;69,86;69,86
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;48443554;;1;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;1261;3943;1,0;2243,32;2243,32
1090 - PROCURADORIA GERAL DE JUSTICA;Outros;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;17617202638;;1;Serviço;Despesa orçamentária;1;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;1,00 UNIDADE;1091;3969;1,0;63908,89;63908,89
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;19.795.533/0001-35;INCA LANTERNAGEM E COMERCIO LTDA -EPP;32808;1;1;Serviço;Despesa extra orçamentária;1;25607;MANUTENCAO E REPARO EM VEICULOS PESADOS;HORA;1401;3918;40,1426;135,83;5452,57
1090 - PROCURADORIA GERAL DE JUSTICA;Outros;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;17617202638;1;1;Serviço;Despesa orçamentária;1;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;1,00 UNIDADE;1091;3969;1,0;128117,36;128117,36
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;03.945.035/0001-91;ACACIA COMERCIO DE MEDICAMENTOS LTDA;336939;;1;Consumo;Despesa extra orçamentária;1;1531107;"ACETILCISTEINA -  PRINCIPIO ATIVO:   ACETILCISTEINA; CONCENTRACAO/DOSAGEM:   600 MG; FORMA FARMACEUTICA:   GRANULADO; APRESENTACAO:   ENVELOPE 5 G; COMPONENTE:   .;";ENVELOPE;2271;3012;32,0;0,57;18,24
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;03.945.035/0001-91;ACACIA COMERCIO DE MEDICAMENTOS LTDA;336939;;1;Consumo;Despesa extra orçamentária;2;1489089;"AMITRIPTILINA  PRINCIPIO ATIVO:   AMITRIPTILINA, CLORIDRATO; CONCENTRACAO/DOSAGEM:   25 MG; FORMA FARMACEUTICA:   COMPRIMIDO; APRESENTACAO:   .; COMPONENTE:   .;";1,00 UNIDADE;2271;3012;600,0;0,036;21,6
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;45402521;;2;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;4451;3943;1,0;122,88;122,88
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;19.795.533/0001-35;INCA LANTERNAGEM E COMERCIO LTDA -EPP;107;;1;Serviço;Despesa extra orçamentária;1;25607;MANUTENCAO E REPARO EM VEICULOS PESADOS;HORA;1401;3918;0,7999;135,8419;108,66
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;21.306.287/0001-52;TECNO 2000 INDUSTRIA E COMERCIO LTDA;53172;;1;Permanente;Despesa extra orçamentária;1;1799720;"ARMARIO PARA ESCRITORIO -  TIPO:   BAIXO; MATERIA-PRIMA:   MDF OU MDP LAMINADO MELAMINICO; DIMENSOES:   90 X 60 X 75.5CM (LARG X PROF X ALT); GAVETAS:   SEM GAVETAS; PRATELEIRAS/SUPORTE:   UMA PRATELEIRA REGULAVEL; ESTRUTURA/BASE:   MDF/MDP LAMINADO MELAMINICO, BP, TX DUPLA FACE; PORTAS:   DUAS PORTAS DE ABRIR;";1,00 UNIDADE;1091;5214;85,0;757,75;64408,75
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.369.406-**;JOSE BORGES DA CUNHA;12026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;700,0;700,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;24.310.413/0001-30;PLASLOC PLACAS E TARJETAS LTDA;8154;;1;Serviço;Despesa extra orçamentária;1;68977;SERVICO DE ESTAMPAGEM DE PLACA VEICULAR (EXCETO MOTOCICLETA), PADRAO MERCOSUL, INCLUINDO O FORNECIMENTO DA PLACA.;1,00 UNIDADE;1251;3904;4,0;60,55;242,2
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.369.406-**;JOSE BORGES DA CUNHA;22026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;700,0;700,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;06.787.870/0001-39;EFIX SERVICOS AERONAUTICOS LTDA;8420;1;1;Consumo;Despesa extra orçamentária;1;1703072;"ARRUELA PARA AERONAVE -  AERONAVE:   HELICÓPTERO; IDENTIFICACAO:   ARRUELA; PART NUMBER:   23111TK050X; MARCA/MODELO:   HELIBRÁS/ESQUILO; AIRBUS/ECUREUIL;";1,00 UNIDADE;2271;3034;12,0;44,1;529,2
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;06.787.870/0001-39;EFIX SERVICOS AERONAUTICOS LTDA;8420;1;1;Consumo;Despesa extra orçamentária;2;1925458;"ARRUELA PARA AERONAVE -  PART NUMBER:   23119TK050X; MARCA/MODELO:   HELIBRAS/EUROCOPTER; IDENTIFICACAO:   ARRUELA DO DEGRAU LH; AERONAVE:   H125 B2/B3;";1,00 UNIDADE;2271;3034;8,0;78,73;629,84
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;06.787.870/0001-39;EFIX SERVICOS AERONAUTICOS LTDA;8420;1;1;Consumo;Despesa extra orçamentária;3;1963759;"COMPONENTES  E ACESSORIOS PARA AERONAVES - (PECAS)  PART NUMBER:   23351CA100; IDENTIFICACAO:   ARRUELA FRENO;";1,00 UNIDADE;2271;3034;1,0;53,25;53,25
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;06.787.870/0001-39;EFIX SERVICOS AERONAUTICOS LTDA;8420;1;1;Consumo;Despesa extra orçamentária;4;1744020;"PARAFUSO PARA AERONAVES -  PART NUMBER:   22220BE080024L; IDENTIFICACAO:   PARAFUSO; MARCA/MODELO:   HELIBRAS/ESQUILO; AIRBUS/ECUREUIL; AERONAVE:   HELICOPTERO;";1,00 UNIDADE;2271;3034;6,0;246,22;1477,32
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;06.787.870/0001-39;EFIX SERVICOS AERONAUTICOS LTDA;8420;1;1;Consumo;Despesa extra orçamentária;5;637203;"FITA PARA AERONAVE -  MARCA/MODELO AERONAVE:   HELIBRAS/ESQUILO; PART NUMBER:   350A37105720; IDENTIFICACAO:   FITA ADESIVA TEFLON AUTOLUBRIFICANTE; AERONAVE:   HELICOPTERO;";1,00 UNIDADE;2271;3034;1,0;515,94;515,94
1400 - CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;Nota fiscal;19.795.533/0001-35;INCA LANTERNAGEM E COMERCIO LTDA -EPP;32805;1;1;Serviço;Despesa extra orçamentária;1;25607;MANUTENCAO E REPARO EM VEICULOS PESADOS;HORA;1401;3918;22,5487;135,8304;3062,8
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;24.310.413/0001-30;PLASLOC PLACAS E TARJETAS LTDA;8143;;1;Serviço;Despesa extra orçamentária;1;68977;SERVICO DE ESTAMPAGEM DE PLACA VEICULAR (EXCETO MOTOCICLETA), PADRAO MERCOSUL, INCLUINDO O FORNECIMENTO DA PLACA.;1,00 UNIDADE;1251;3904;10,0;60,55;605,5
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;48443553;;1;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;1261;3943;1,0;3824,92;3824,92
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;05.194.502/0001-14;ALFALAGOS LTDA ;417674;;1;Consumo;Despesa extra orçamentária;1;1696777;"COMPRESSA DE GAZE HIDROFILA -  MATERIA-PRIMA:   100% ALGODAO; ESTERIL:   SIM; DIMENSOES (L X C ):   7,5 CM X 7,5 CM FECHADA - 15 CM X 30 CM ABERTA; NUMERO DE FIOS:   13 FIOS/CM2; DOBRAS:   5; CAMADAS:   8; APRESENTACAO:   PACOTE 5 UN;";PACOTES;2271;3010;8550,0;0,2784;2381,17
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;45479734;;1;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;4381;3943;1,0;741,39;741,39
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;24.310.413/0001-30;PLASLOC PLACAS E TARJETAS LTDA;8142;;1;Serviço;Despesa extra orçamentária;1;68977;SERVICO DE ESTAMPAGEM DE PLACA VEICULAR (EXCETO MOTOCICLETA), PADRAO MERCOSUL, INCLUINDO O FORNECIMENTO DA PLACA.;1,00 UNIDADE;1251;3904;6,0;60,55;363,3
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;1;106445;ANALISTA ESPECIALIZADO EM CIENCIAS SOCIAIS APLICADAS I - 30H36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;11032,44;11032,44
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;2;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;2,0;6098,93;12197,86
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;3;106445;ANALISTA ESPECIALIZADO EM CIENCIAS SOCIAIS APLICADAS I - 30H36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;3,0;11032,44;33097,32
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;4;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;0,4333;27722,4786;12012,15
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;6,3333;6098,8047;38625,56
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;6;105589;ASSESSOR TECNICO NIVEL II - 30H, 36H, 40H OU  44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;14,5667;13157,0197;191654,36
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;7;63886;MOTORISTA DE CAMINHAO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1221;3704;1,1;7041,0636;7745,17
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;8;105597;ASSISTENTE ADMINISTRATIVO NIVEL II - 30H, 36H, 40H OU 44H ;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;9449,98;9449,98
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;9;106380;ANALISTA  ESPECIALIZADO  EM CIENCIAS SOCIAIS  APLICADAS II -30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;4,0;9042,06;36168,24
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;10;106445;ANALISTA ESPECIALIZADO EM CIENCIAS SOCIAIS APLICADAS I - 30H36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;3,0;11032,44;33097,32
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;11;106429;ANALISTA ESPECIALIZADO EM CIENCIAS EXATAS E DA TERRA I- 30H,36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;2,6667;11241,3807;29977,39
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;12;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1221;3704;3,1;6617,4806;20514,19
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;13;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;27722,66;27722,66
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;14;63517;TECNICO ESPECIALIZADO - 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;7592,96;7592,96
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;15;106437;ANALISTA ESPECIALIZADO EM CIENCIAS HUMANAS - 30H, 36H, 40H E 44H.;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;8910,46;8910,46
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;16;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;3,0;6098,93;18296,79
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;17;105589;ASSESSOR TECNICO NIVEL II - 30H, 36H, 40H OU  44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;2,0;13157,05;26314,1
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;18;106445;ANALISTA ESPECIALIZADO EM CIENCIAS SOCIAIS APLICADAS I - 30H36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,6667;11032,2193;18387,4
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;19;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;4,0;6098,93;24395,72
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;20;105589;ASSESSOR TECNICO NIVEL II - 30H, 36H, 40H OU  44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;13157,05;13157,05
1220 - SECRETARIA DE DESENVOLVIMENTO ECONOMICO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20269081;;1;Serviço;Despesa orçamentária;21;105597;ASSISTENTE ADMINISTRATIVO NIVEL II - 30H, 36H, 40H OU 44H ;CARGA HORARIA 40,00 HORAS POR SEMANA;1221;3704;1,0;9449,98;9449,98
