orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
1020 - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;Nota fiscal;04.099.931/0001-40;PLOTACAD IMPRESSAO DIGITAL LTDA - ME;294;;1;Serviço;Despesa orçamentária;1;100269;LOCACAO DE ESTRUTURA PARA BACKDROP (BOX TRUSS), INCLUINDO O SERVICO DE MONTAGEM E DESMONTAGEM DA ESTRUTURA -;1,00 UNIDADE;1021;3919;0,0001;19300000,0;1930,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;02.357.251/0001-53;LIFEMED INDUSTRIAL DE EQUIPAMENTOS E ARTIGOS MEDICOS E HOSPITALARES S.A.;148124;;1;Consumo;Despesa orçamentária;1;1927213;"EQUIPO -  APLICACAO:   ADMINISTRACAO DE SOLUCOES; TIPO:   FOTOSSENSIVEL, PARA USO EM BOMBA DE INFUSAO; MATERIA-PRIMA:   PVC OU POLIURETANO;";1,00 UNIDADE;2271;3010;420,0;24,12;10130,4
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;02.357.251/0001-53;LIFEMED INDUSTRIAL DE EQUIPAMENTOS E ARTIGOS MEDICOS E HOSPITALARES S.A.;148124;;1;Consumo;Despesa orçamentária;2;1927590;"EQUIPO -  MATERIA-PRIMA:   PVC OU POLIURETANO; TIPO:   PARENTERAL PARA USO EM BOMBA DE INFUSAO; APLICACAO:   ADMINISTRACAO DE SOLUCOES;";1,00 UNIDADE;2271;3010;1360,0;20,97;28519,2
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;4;2;1;Serviço;Despesa extra orçamentária;1;21580;MANUTENCAO E REPARO EM EQUIPAMENTOS DE LAVANDERIA;1,00 UNIDADE;1451;3921;1,0;631,2;631,2
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;00.986.846/0012-03;ST JUDE MEDICAL BRASIL LTDA;52674;201;1;Consumo;Despesa extra orçamentária;1;419354;"KIT INTRODUTOR ELETRODO MARCA PASSO ENDOCARDIO -  COMPONENTES:   BAINHA, DILATADOR, GUIA DE ACO, CAMISINHA E AGULHA; FUNCAO:   INTRODUZIR O CABO DE ELETRODO AO CORACAO;";1,00 UNIDADE;2011;3010;1,0;177,1;177,1
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;06.976.881/0001-67;MS - SEGURANCA ELETRONICA LTDA - ME;1576;900;1;Serviço;Despesa orçamentária;1;4740;SERVICOS DE VIGILANCIA E SEGURANCA ELETRONICA;1,00 UNIDADE;1191;3962;1,0;300,0;300,0
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;16.906.004/0001-73;KS ARQUITETURA E CONSTRUCAO LTDA;229;;1;Serviço;Despesa orçamentária;1;26476;ESTUDO, ANALISE E ELABORACAO DE PROJETO DE ENGENHARIA E  OU ARQUITETURA;1,00 UNIDADE;1261;5101;1,0;10363,82;10363,82
2260 - FUNDACAO EZEQUIEL DIAS;Nota fiscal;59.309.302/0001-99;INJEX INDUSTRIAS CIRURGICAS LTDA;161170;1;1;Consumo;Despesa orçamentária;1;274860;"SERINGA DESCARTAVEL -  MATERIA-PRIMA:   POLIPROPILENO; CAPACIDADE:   10 ML;";1,00 UNIDADE;2261;3010;300,0;0,24;72,0
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;739;1;1;Serviço;Despesa extra orçamentária;1;21580;MANUTENCAO E REPARO EM EQUIPAMENTOS DE LAVANDERIA;1,00 UNIDADE;1451;3921;1,0;1656,0;1656,0
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Outros;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;375784500;;1;Serviço;Despesa orçamentária;1;4880;FORNECIMENTO DE ENERGIA ELETRICA EM MEDIA TENSAO;1,00 UNIDADE;1191;3969;2,0;14061,02;28122,04
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;19.140.342/0001-35;PERFIL 252 COMUNICACAO COMPLETA LTDA.;566;;1;Serviço;Despesa extra orçamentária;1;20605;SERVICOS DE PUBLICIDADE;1,00 UNIDADE;1711;3939;1,0;1145,53;1145,53
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11466;2;1;Consumo;Despesa orçamentária;1;1239554;"PLACA DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   PLACA EM T, FUROS COMBINADOS, 3.5MM, ANGULO RETO; MATERIA-PRIMA:   ACO INOXIDAVEL ANTIMAGNETICO;";1,00 UNIDADE;2011;3010;1,0;1870,0;1870,0
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11466;2;1;Consumo;Despesa orçamentária;2;1732650;"PARAFUSO DE FIXACAO USO MEDICO CIRURGICO -  TAMANHO:   ESPESSURA (1,5MM a 2,7MM) COMPRIMENTO (ATE 40MM); MATERIA-PRIMA:   TITANIO; IDENTIFICACAO:   CORTICAL PARA PLACA BLOQUEADA;";1,00 UNIDADE;2011;3010;10,0;282,0;2820,0
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;11.884.499/0001-63;J EMPREENDIMENTOS REFRIGERACAO E CLIMATIZACAO LTDA;82;;1;Serviço;Despesa extra orçamentária;1;128724;MANUTENCAO PREVENTIVA EM APARELHOS DE AR CONDICIONADO;1,00 UNIDADE;1251;3921;1,0;1149,99;1149,99
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;368999;;1;Serviço;Despesa orçamentária;1;89800;IMPRESSAO COLORIDA FORMATO A4 - (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;286,0;0,14;40,04
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;368999;;1;Serviço;Despesa orçamentária;2;89796;IMPRESSAO/COPIA MONOCROMATICA FORMATO A4 - (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;15156,0;0,02;303,12
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1523061;1;1;Consumo;Despesa orçamentária;1;236543;"MICROPARAFUSOS USO MEDICO CIRURGICO -  SISTEMA:   1.5MM A 2.0MM; MODELO:   CENTER DRIVER OU CROSS DRIVER; MEDIDAS: DIAMENTO DE 1.5 A 2.3MM, VARIANDO DE 2.5 A 20MM COMPRIMENTO; MATERIA-PRIMA:   TITANIO;";1,00 UNIDADE;2011;3010;9,0;104,45;940,05
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1523061;1;1;Consumo;Despesa orçamentária;2;766780;"MICROPLACA USO CIRURGICO -  SISTEMA:   1.5MM A 2.3MM; MODELO:   VARIADOS; MEDIDAS: ESPESSURA DE 0,5MM A 2,0MM; FUROS:   04 A 16 FUROS; MATERIA-PRIMA: CONFECCIONADA EM TITANIO;";1,00 UNIDADE;2011;3010;4,0;697,06;2788,24
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1523061;1;1;Consumo;Despesa orçamentária;3;773468;"BROCA USO MEDICO CIRURGICO -  IDENTIFICACAO:   DE DESGASTE; MATERIA-PRIMA:   ACO; MEDIDAS:   6MM DIAMETRO X 10MM COMPRIMENTO DA CABECA;";1,00 UNIDADE;2011;3010;1,0;714,63;714,63
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1523061;1;1;Consumo;Despesa orçamentária;4;773476;"BROCA USO MEDICO CIRURGICO -  IDENTIFICACAO:   LINDEMANN; MATERIA-PRIMA:   ACO; MEDIDAS:   2,2MM DIAMETRO DA CABECA X 24MM AREA DE DESGASTE;";1,00 UNIDADE;2011;3010;1,0;989,48;989,48
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1523061;1;1;Consumo;Despesa orçamentária;5;1363026;"BROCA USO MEDICO CIRURGICO -  IDENTIFICACAO:   TIPO FRESA AUTOMATICA AUTOTRAVANTE PARA TREPANACAO; MATERIA-PRIMA:   ACO INOX; MEDIDAS:   9MM;";1,00 UNIDADE;2011;3010;1,0;2077,9;2077,9
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;10.174.094/0001-79;GAMA LUZ COMERCIO VAREJISTA LTDA;2974;1;1;Consumo;Despesa orçamentária;1;1360680;"FECHADURA -  MATERIA-PRIMA:   LATAO CROMADO, PLASTICO ABS E LIGA DE ALUMINIO; TIPO:   ELETRICA; UTILIZACAO:   12 V (TRA-400 OU SISTEMA HDL COMPATIVEL);";1,00 UNIDADE;1091;3022;50,0;510,27;25513,5
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;10.174.094/0001-79;GAMA LUZ COMERCIO VAREJISTA LTDA;2974;1;1;Consumo;Despesa orçamentária;2;1964372;"FECHADURA -  MATERIA-PRIMA:   LATAO CROMADO, PLASTICO ABS E  LIGA DE ALUMINIO; UTILIZACAO:   VIDRO/ALVENARIA, 12V(TRA-400 OU SISTEMA HDL); TIPO:   ELETRICA;";1,00 UNIDADE;1091;3022;50,0;464,02;23201,0
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;14.551.828/0001-42;VITHA SERVICE - EMPRESA DE ADMINISTRACAO E TERCEIRIZACAO DE SERVICOS LTDA;5312026;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 ANO;1011;3702;1,0;219800,43;219800,43
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;21059;;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;6,0;25,64;153,84
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;40024;1;1;Consumo;Despesa orçamentária;1;1150359;"PARAFUSO DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   BLOQUEADOR, ASSOCIAVEL A HASTE, PEDICULAR; MATERIA-PRIMA:   TITANIO, POLIAXIAL, BAIXO PERFIL; TAMANHO:   DIVERSOS TAMANHOS E COMPRIMENTOS VARIADOS;";1,00 UNIDADE;2011;3010;3,0;555,59;1666,77
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;40024;1;1;Consumo;Despesa orçamentária;2;1150367;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR -  IDENTIFICACAO:   DISPOSITIVO INTERSOMATICO, CAGE EM PEEK; TIPO:   PARA LOMBOSACRO, EM DIVERSOS TAMANHOS;";1,00 UNIDADE;2011;3010;1,0;1257,96;1257,96
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;40024;1;1;Consumo;Despesa orçamentária;3;5871093;"HASTES DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   PARA ASSOCIACAO COM PARAFUSOS; MATERIA-PRIMA:   TITANIO;";1,00 UNIDADE;2011;3010;2,0;503,18;1006,36
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;14.551.828/0001-42;VITHA SERVICE - EMPRESA DE ADMINISTRACAO E TERCEIRIZACAO DE SERVICOS LTDA;5322026;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 ANO;1011;3702;1,0;1996,39;1996,39
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461753041;;1;Serviço;Despesa orçamentária;1;121061;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 12, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;2371;4004;1,0;203,16;203,16
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;19.140.342/0001-35;PERFIL 252 COMUNICACAO COMPLETA LTDA.;568;;1;Serviço;Despesa extra orçamentária;1;20605;SERVICOS DE PUBLICIDADE;1,00 UNIDADE;1711;3939;1,0;671,52;671,52
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;09.400.443/0001-44;OFICIAL PAPER INDUSTRIA E COMERCIO LTDA;13204;1;1;Consumo;Despesa extra orçamentária;1;1686372;"PAPEL TOALHA -  FOLHA:   SIMPLES; COMPOSICAO:   100% CELULOSE VIRGEM, BRANCA; TIPO:   INTERFOLHADO, 2 DOBRAS; DIMENSOES (L X C ):   23 CM X 23 CM; ACABAMENTO:   LISO; APRESENTACAO:   EMBALAGEM 1.250 FOLHAS;";EMBALAGEM;2271;3017;169,0;13,0;2197,0
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;01.389.269/0001-74;ALCTEL TELECOMUNICACOES E INFORMATICA LTDA;667;;1;Serviço;Despesa orçamentária;1;114260;MANUTENCAO DE CENTRAL TELEFONICA, 10 RAMAIS ;1,00 UNIDADE;1191;3921;1,0;67,19;67,19
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;03.526.622/0001-46;C & D INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;19174;1;1;Consumo;Despesa extra orçamentária;1;1128760;"GELO  -  APRESENTACAO:   EM CUBO;";EMBALAGEM 4,00 QUILOGRAMA;2311;3008;20,0;12,14;242,8
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;03.526.622/0001-46;C & D INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;19174;1;1;Consumo;Despesa extra orçamentária;2;400106;"SORVETE -  SABOR:   MORANGO;";POTE 1,50 LITRO;2311;3008;4,5;31,28;140,76
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;03.526.622/0001-46;C & D INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;19174;1;1;Consumo;Despesa extra orçamentária;3;1279858;"BISCOITO -  NOME:   SEQUILHOS;";1,00 QUILOGRAMA;2311;3008;50,0;34,35;1717,5
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;03.526.622/0001-46;C & D INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;19174;1;1;Consumo;Despesa extra orçamentária;4;1195123;"BISCOITO -  NOME:   SALGADO TRADICIONAL;";1,00 QUILOGRAMA;2311;3008;50,0;35,45;1772,5
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;03.526.622/0001-46;C & D INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;19174;1;1;Consumo;Despesa extra orçamentária;5;417050;"PAO -  TIPO:   SAL; PESO:   50 G;";QUILOGRAMA;2311;3008;94,892;19,86;1884,56
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;16;1;1;Serviço;Despesa extra orçamentária;1;21580;MANUTENCAO E REPARO EM EQUIPAMENTOS DE LAVANDERIA;1,00 UNIDADE;1451;3921;1,0;1250,88;1250,88
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;14.551.828/0001-42;VITHA SERVICE - EMPRESA DE ADMINISTRACAO E TERCEIRIZACAO DE SERVICOS LTDA;5302026;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 ANO;1011;3702;1,0;43,02;43,02
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1522688;1;1;Consumo;Despesa orçamentária;1;773468;"BROCA USO MEDICO CIRURGICO -  IDENTIFICACAO:   DE DESGASTE; MATERIA-PRIMA:   ACO; MEDIDAS:   6MM DIAMETRO X 10MM COMPRIMENTO DA CABECA;";1,00 UNIDADE;2011;3010;1,0;714,63;714,63
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;14.551.828/0001-42;VITHA SERVICE - EMPRESA DE ADMINISTRACAO E TERCEIRIZACAO DE SERVICOS LTDA;5332026;;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 ANO;1011;3702;1,0;7,07;7,07
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;00.740.696/0001-92;PMH PRODUTOS MEDICOS HOSPITALARES LTDA;470756;;1;Consumo;Despesa orçamentária;1;490768;"MEIO DE HEMOCULTURA -  TIPO:   AEROBICOS ADULTO; FINALIDADE:   PARA CRESCIMENTO DE BACTERIAS; ASPECTO:   ENRIQUECIDO, PARA PROCEDIMENTO AUTOMATIZADO;";1,00 UNIDADE;2271;3013;300,0;19,46;5838,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;21.921.393/0003-08;ORTHO CLINICAL DIAGNOSTICS DO BRASIL PRODUTOS PARA SAUDE LTDA.;269735;1;1;Consumo;Despesa orçamentária;1;1194267;"REAGENTE PARA TOXOPLASMOSE -  APRESENTACAO:   TESTES, PARA EQUIPAMENTO AUTOMATIZAO; FINALIDADE:   ANTI TOXOPLASMA IGM; TECNICA:   COMPATIVEL C/ O EQUIPAMENTO AUTOMATIZADO;";1,00 UNIDADE;2271;3013;500,0;7,87;3935,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;10.426.715/0001-64;CONSORCIO OTIMO DE BILHETAGEM ELETRONICA;3826006508181;;1;Serviço;Despesa orçamentária;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;1,00 UNIDADE;2271;4904;1,0;17,35;17,35
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Outros;18.351.226/0001-00;ORO COMUNICACAO LTDA.;373;;1;Serviço;Despesa extra orçamentária;1;20605;SERVICOS DE PUBLICIDADE;1,00 UNIDADE;1711;3909;1,0;39224,72;39224,72
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1522752;1;1;Consumo;Despesa orçamentária;1;1717642;"COMPONENTE PARA PROTESES -  TIPO:   FEMORAL PARA PROTESE DE JOELHO CIMENTADA; MATERIA-PRIMA:   ACO / CROMO COBALTO;";1,00 UNIDADE;2011;3010;1,0;3779,75;3779,75
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1522752;1;1;Consumo;Despesa orçamentária;2;1717650;"COMPONENTE PARA PROTESES -  TIPO:   PLATO TIBIAL PARA PROTESE DE JOELHO CIMENTADA; MATERIA-PRIMA:   POLIETILENO TIPO CROSS-LINKED;";1,00 UNIDADE;2011;3010;1,0;1566,67;1566,67
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1522752;1;1;Consumo;Despesa orçamentária;3;1717685;"COMPONENTE PARA PROTESES -  TIPO:   PATELAR, PARA PROTESE DE JOELHO CIMENTADA;; MATERIA-PRIMA:   POLIETILENO TIPO CROSS-LINKED;";1,00 UNIDADE;2011;3010;1,0;273,9;273,9
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1522752;1;1;Consumo;Despesa orçamentária;4;1717855;"COMPONENTE PARA PROTESES -  TIPO:   TIBIAL PARA PROTESE DE JOELHO CIMENTADA.; MATERIA-PRIMA:   ACO / CROMO COBALTO;";1,00 UNIDADE;2011;3010;1,0;3396,29;3396,29
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12632;1;1;Serviço;Despesa orçamentária;1;105660;PORTEIRO (COM SUBSTITUICAO) - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1191;3704;2,9002;6031,0944;17491,38
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12632;1;1;Serviço;Despesa orçamentária;2;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1191;3704;2,0002;7364,0135;14729,5
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12632;1;1;Serviço;Despesa orçamentária;3;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1191;3704;1,0002;6616,1567;6617,48
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;09.400.443/0001-44;OFICIAL PAPER INDUSTRIA E COMERCIO LTDA;13206;1;1;Consumo;Despesa extra orçamentária;1;1686372;"PAPEL TOALHA -  FOLHA:   SIMPLES; COMPOSICAO:   100% CELULOSE VIRGEM, BRANCA; TIPO:   INTERFOLHADO, 2 DOBRAS; DIMENSOES (L X C ):   23 CM X 23 CM; ACABAMENTO:   LISO; APRESENTACAO:   EMBALAGEM 1.250 FOLHAS;";EMBALAGEM;2271;3017;258,0;13,0;3354,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;73.856.593/0010-57;PRATI, DONADUZZI & CIA LTDA;994833;1;1;Consumo;Despesa orçamentária;1;1492101;"GABAPENTINA -  PRINCIPIO ATIVO:   GABAPENTINA; CONCENTRACAO/DOSAGEM:   300 MG; FORMA FARMACEUTICA:   CAPSULA GELATINOSA DURA; APRESENTACAO:   .; COMPONENTE:   .;";1,00 UNIDADE;2271;3012;300,0;0,22;66,0
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461753034;;1;Serviço;Despesa orçamentária;1;121070;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 13, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;2371;4004;1,0;100,0;100,0
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461753034;;1;Serviço;Despesa orçamentária;2;121061;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 12, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;2371;4004;1,0;1,58;1,58
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;368915;;1;Serviço;Despesa orçamentária;1;97292;LOCACAO DE IMPRESSORA MULTIFUNCIOAL MONOCROMATICA 38 PPM (OUTSOURCING ), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;4,0;118,07;472,28
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;368915;;1;Serviço;Despesa orçamentária;2;127680;LOCACAO DE IMPRESSORA COLORIDA 22 PPM (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;1,0;153,0;153,0
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;02.997.091/0001-07;BRASCOEMP BRASIL CONSTRUCOES E EMPREENDIMENTOS LTDA ;44;3;1;Serviço;Despesa extra orçamentária;1;1015;REPARO, RESTAURACAO E RECUPERACAO DE BENS IMOVEIS;1,00 UNIDADE;1451;3922;1,0;148568,85;148568,85
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;369514;;1;Serviço;Despesa orçamentária;1;89800;IMPRESSAO COLORIDA FORMATO A4 - (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;255,0;0,14;35,7
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;369514;;1;Serviço;Despesa orçamentária;2;89796;IMPRESSAO/COPIA MONOCROMATICA FORMATO A4 - (OUTSOURCING), PAPEL NAO INCLUSO;1,00 UNIDADE;4291;3919;16437,0;0,02;328,74
