orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;1;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;1,0;5393,27;5393,27
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;2;105554;ENCARREGADO  - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2271;3704;1,0;5902,06;5902,06
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;3;63894;MOTORISTA DE AMBULANCIA - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;2,9;11044,0793;32027,83
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;4;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;2,3334;7262,9339;16947,33
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;5;63657;AUXILIAR DE SERVICOS - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;1,0;4604,47;4604,47
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;6;64270;MOTORISTA DE AMBULANCIA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;2,0;8837,15;17674,3
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;7;64386;AUXILIAR DE SERVICOS - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;2,0;4610,27;9220,54
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;8;64041;RECEPCIONISTA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;0,166;7245,3012;1202,72
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;9;63401;MOTORISTA DE AMBULANCIA - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;2,0;8756,22;17512,44
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;10;106313;PORTEIRO (COM SUBSTITUICAO) - (PERICULOSIDADE) - 12X36 DIURNO - 44 HORAS ;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;5,8334;7648,8514;44618,81
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;11;105660;PORTEIRO (COM SUBSTITUICAO) - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;5,0;5948,29;29741,45
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;12;106321;PORTEIRO (COM SUBSTITUICAO) - (PERICULOSIDADE) - 12X36 NOTURNO - 44 HORAS ;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;6,9001;9358,1049;64571,86
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16067;F;1;Serviço;Despesa orçamentária;13;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;1,8667;7236,5511;13508,47
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;5447;633;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;1,0;25,64;25,64
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;78.533.312/0001-58;PLANSUL PLANEJAMENTO E CONSULTORIA LTDA;159242026;;1;Serviço;Despesa orçamentária;1;107875;SERVICO DE GARCONARIA;1,00 UNIDADE;1011;3702;1,0;138135,69;138135,69
2420 - INSTITUTO DE DESENVOLVIMENTO NORTE E NORDESTE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;14935;3;1;Serviço;Despesa orçamentária;1;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2421;3703;1,0;3980,4;3980,4
2420 - INSTITUTO DE DESENVOLVIMENTO NORTE E NORDESTE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;14935;3;1;Serviço;Despesa orçamentária;2;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2421;3704;1,0;6617,48;6617,48
2420 - INSTITUTO DE DESENVOLVIMENTO NORTE E NORDESTE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;14935;3;1;Serviço;Despesa orçamentária;3;63975;PORTEIRO - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2421;3704;2,0;7295,26;14590,52
2420 - INSTITUTO DE DESENVOLVIMENTO NORTE E NORDESTE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;14935;3;1;Serviço;Despesa orçamentária;4;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;2421;3705;1,0;1377,44;1377,44
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Nota fiscal;18.132.510/0001-88;MARCELO EUSTAQUIO DE OLIVEIRA LTDA;1033;1;1;Permanente;Despesa orçamentária;1;1942050;"BEBEDOURO REFRIGERADO -  TENSAO:   220 V; CAPACIDADE RESERVATORIO:   25 LITROS; TIPO:   INDUSTRIAL DE COLUNA; GABINETE:   ACO INOX; CAPACIDADE REFRIGERACAO:   3,6 L/H; VAZAO:   120 L/H; TORNEIRA:   2 (2 PARA COPO);";1,00 UNIDADE;1511;5225;84,0;1493,4;125445,6
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;684364;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2271;3705;1,0;5877,06;5877,06
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;22.002.634/0001-16;22.002.634 LUIZ CARLOS DA SILVA;2026133;;1;Serviço;Despesa orçamentária;1;110698;INSTALACAO DE APARELHO DE AR CONDICIONADO SPLIT (HW OU CASSETE)  INCLUINDO OS MATERIAIS NECESSARIOS ;1,00 UNIDADE;2351;3921;1,0;26690,0;26690,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;390881;;1;Serviço;Despesa orçamentária;1;97292;LOCACAO DE IMPRESSORA MULTIFUNCIOAL MONOCROMATICA 38 PPM (OUTSOURCING ), PAPEL NAO INCLUSO;1,00 UNIDADE;2271;3919;1,0;2493,12;2493,12
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;390881;;1;Serviço;Despesa orçamentária;2;97322;LOCACAO DE IMPRESSORA MULTIFUNCIONAL COLORIDA 30 PPM (OUTSOURGING), PAPEL NAO INCLUSO;1,00 UNIDADE;2271;3919;1,0;207,63;207,63
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;46.563.938/0001-10;CANON MEDICAL SYSTEMS DO BRASIL LTDA;100986;;1;Serviço;Despesa orçamentária;1;2674;MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS E INSTRUMENTOS MEDICOS;1,00 UNIDADE;2271;3921;1,0;8630,85;8630,85
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;17.331.294/0001-37;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;1187;2;1;Consumo;Despesa extra orçamentária;1;1755757;"DISCO DE DESBASTE -  MEDIDAS:   115MM X 22MM (4.1/2 X 7/8""); APLICACAO:   ESMERILHAR SUPERFICIES METALICAS; MATERIA-PRIMA:   FIBRA DE VIDRO - GRAO 80;";1,00 UNIDADE;1451;3022;5,0;9,0;45,0
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;17.331.294/0001-37;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;1187;2;1;Consumo;Despesa extra orçamentária;2;1599313;"DISCO DE CORTE -  MATERIA-PRIMA:   ACO INOX; MEDIDAS:   7 POLEGADAS; APLICACAO:   CORTE DE CHAPAS;";1,00 UNIDADE;1451;3022;10,0;7,0;70,0
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;17.331.294/0001-37;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;1187;2;1;Consumo;Despesa extra orçamentária;3;1046390;"DISCO DE CORTE -  MATERIA-PRIMA:   OXIDO DE ALUMINIO; MEDIDAS:   4.1/2 X 3/64 X 7/8 POLEGADAS  (115 X 1,0 X 22,3MM); APLICACAO:   ACO E MATERIAIS FERROSOS;";1,00 UNIDADE;1451;3022;10,0;2,5;25,0
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Outros;19.557.917/0001-10;ALOISIO MOREIRA - ME;42026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;2101;3920;1,0;7656,67;7656,67
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;5458;633;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;4,6;25,6391;117,94
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;5458;633;1;Consumo;Despesa orçamentária;2;1906836;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; APRESENTACAO:   CILINDRO 9 A 10 M3; CONCENTRACAO:   MINIMO 99,5%; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INODORO E INCOLOR;";METRO CUBICO;2271;3012;10,0;7,99;79,9
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.587.236-**;SOLANGE GARCIA SANTOS RIBEIRO;42026;8;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;2000,4;2000,4
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Nota fiscal;18.132.510/0001-88;MARCELO EUSTAQUIO DE OLIVEIRA LTDA;1034;1;1;Permanente;Despesa orçamentária;1;1942050;"BEBEDOURO REFRIGERADO -  TENSAO:   220 V; CAPACIDADE RESERVATORIO:   25 LITROS; TIPO:   INDUSTRIAL DE COLUNA; GABINETE:   ACO INOX; CAPACIDADE REFRIGERACAO:   3,6 L/H; VAZAO:   120 L/H; TORNEIRA:   2 (2 PARA COPO);";1,00 UNIDADE;1511;5225;84,0;1493,4;125445,6
1540 - ESCOLA DE SAUDE PUBLICA DE MINAS GERAIS;Outros;***.082.186-**;EMANUELLE CRISTINA BESSA MARTINS;9493535;4;1;Serviço;Despesa orçamentária;1;12653;SERVICOS DE MINISTRACAO DE CURSOS DE QUALIFICACAO E CAPACITACAO DE PESSOAL NA AREA DE SAUDE;1,00 UNIDADE;1541;3631;1,0;2800,0;2800,0
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;19.201.128/0001-41;ASSOCIACAO PROFISSIONALIZANTE DO MENOR DE BELO HORIZONTE -ASSPROM;20261437;;1;Serviço;Despesa extra orçamentária;1;37788;CONTRATACAO DE EMPRESA FORMADORA DO ADOLESCENTE ATRAVES DO  TRABALHO - MENOR APRENDIZ;1,00 UNIDADE;1091;3702;1,0;4003,81;4003,81
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;1;106127;BOMBEIRO HIDRAULICO (PERICULOSIDADE) - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2011;3703;0,8334;8066,1507;6722,33
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;2;63444;ELETRICISTA - 12X36 DIURNO (PERICULOSIDADE) - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2011;3704;0,2327;7886,2054;1835,12
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;3;64475;ADICIONAL INSALUBRIDADE 20%;1,00 UNIDADE;2011;3705;1,0;385,08;385,08
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;4;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2011;3704;0,6334;6227,1866;3944,3
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;5;106267;TRABALHADOR DA MANUTENCAO  PREDIAL E INSTALACOES (PERICULOSIDADE) - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2011;3703;0,8236;7827,914;6447,07
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;6;106291;TRABALHADOR DA MANUTENCAO PREDIAL E INSTALACOES - 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2011;3703;0,5667;5560,8611;3151,34
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;15545;1;1;Serviço;Despesa orçamentária;7;106283;TRABALHADOR DA MANUTENCAO PREDIAL E INSTALACOES - 12X36 DIURNO (PERICULOSIDADE) - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2011;3703;0,4168;7837,5;3266,67
1070 - GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MG;Nota fiscal;24.310.413/0001-30;PLASLOC PLACAS E TARJETAS LTDA;8651;;1;Serviço;Despesa orçamentária;1;68977;SERVICO DE ESTAMPAGEM DE PLACA VEICULAR (EXCETO MOTOCICLETA), PADRAO MERCOSUL, INCLUINDO O FORNECIMENTO DA PLACA.;1,00 UNIDADE;1071;3999;1,0;3680,0;3680,0
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;04.307.650/0012-98;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;825020;12;1;Consumo;Despesa orçamentária;1;1585410;"COBIMETINIBE -  PRINCIPIO ATIVO:   COBIMETINIBE, HEMIFUMARATO; CONCENTRACAO/DOSAGEM:   20 MG; FORMA FARMACEUTICA:   COMPRIMIDO REVESTIDO; APRESENTACAO:   .; COMPONENTE:   .;";1,00 UNIDADE;4291;3012;189,0;291,52;55097,28
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16155;1;1;Serviço;Despesa orçamentária;1;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;6593,02;6593,02
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16155;1;1;Serviço;Despesa orçamentária;2;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;2,0;27246,03;54492,06
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16155;1;1;Serviço;Despesa orçamentária;3;63525;PORTEIRO - 30H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;4871,35;4871,35
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16155;1;1;Serviço;Despesa orçamentária;4;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1261;3704;2,0;6503,71;13007,42
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;16155;1;1;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;4,0;5994,07;23976,28
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;5469;633;1;Consumo;Despesa orçamentária;1;1906070;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; CONCENTRACAO:   MINIMA 99,5%; APRESENTACAO:   CILINDRO ATE 4 M3; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INCOLOR E INODORO;";METRO CUBICO;2271;3012;11,6;25,6396;297,42
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;5469;633;1;Consumo;Despesa orçamentária;2;1906836;"GASES MEDICINAIS -  COMPOSICAO:   OXIGENIO; APRESENTACAO:   CILINDRO 9 A 10 M3; CONCENTRACAO:   MINIMO 99,5%; IDENTIFICACAO:   OXIGENIO GASOSO MEDICINAL, CAS: 7782-44-7; ASPECTO:   GASOSO, INODORO E INCOLOR;";METRO CUBICO;2271;3012;30,0;7,99;239,7
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;29.650.220/0001-42;PRO CIRURGICA MATERIAIS HOSPITALARES LTDA;1588;1;1;Consumo;Despesa orçamentária;1;488780;"MASCARA LARINGEA -  MATERIA-PRIMA:   PVC; TAMANHO:   NUMERO 5, PACIENTES DE 70 KG A 100 KG;";1,00 UNIDADE;2321;3010;20,0;17,26;345,2
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Nota fiscal;18.132.510/0001-88;MARCELO EUSTAQUIO DE OLIVEIRA LTDA;1035;1;1;Permanente;Despesa orçamentária;1;1942050;"BEBEDOURO REFRIGERADO -  TENSAO:   220 V; CAPACIDADE RESERVATORIO:   25 LITROS; TIPO:   INDUSTRIAL DE COLUNA; GABINETE:   ACO INOX; CAPACIDADE REFRIGERACAO:   3,6 L/H; VAZAO:   120 L/H; TORNEIRA:   2 (2 PARA COPO);";1,00 UNIDADE;1511;5225;32,0;1493,4;47788,8
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;***.369.266-**;THALLES GUILHERME PAULA;22026;;1;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1261;3611;1,0;2221,9;2221,9
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;684406;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;1261;3705;1,0;3206,12;3206,12
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Outros;21.921.393/0003-08;ORTHO CLINICAL DIAGNOSTICS DO BRASIL PRODUTOS PARA SAUDE LTDA.;9100402550;;1;Serviço;Despesa orçamentária;1;120804;LOCACAO DE ANALISADOR BIOQUIMICO COM CAPACIDADE DE NO MINIMO 300 TESTES/HORA.;1,00 UNIDADE;2271;3919;1,0;10836,04;10836,04
2420 - INSTITUTO DE DESENVOLVIMENTO NORTE E NORDESTE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;683547;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2421;3705;1,0;1706,04;1706,04
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;41.254.133/0001-71;3F COMERCIO E SERVICOS LTDA;4;;1;Serviço;Despesa orçamentária;1;29920;SERVICO DE LAVAGEM SIMPLES EM VEICULO LEVE;1,00 UNIDADE;2271;3918;1,0;1076,35;1076,35
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;5993,52;5993,52
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;2;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;5990,76;5990,76
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;3;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;5258,22;5258,22
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;4;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;4623,48;4623,48
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;5;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;8751,36;8751,36
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;6;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;5448,6;5448,6
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;7;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;10751,02;10751,02
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.849.777/0001-14;CENTRO EDUCACIONAL ALFAUNIPAC LTDA;11;E;1;Serviço;Despesa orçamentária;8;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;5813,34;5813,34
